,Word,Times_Used
8334,"@potus,",4
8333,"""miss",4
8332,"make,",4
8331,"that,",4
8330,nominated,4
8329,@lorellapraeli:,4
8328,having,4
8327,preventing,4
8326,osama,4
8325,emergency,4
8324,victims,4
8323,seem,4
8322,owes,4
8321,"""do",4
8320,#juntossepuede,4
8319,preparing,4
8318,democracy.,4
8317,@creynoldsnc:,4
8316,he’ll,4
8315,@hamiltonmusical,4
8314,finish,4
8313,reduce,4
8312,it?,4
8311,state.,4
8310,sent,4
8309,recommit,4
8308,mass,4
8307,watched,4
8306,al,4
8305,gone,4
8304,"do.""",4
8303,disabilities,4
8302,civil,4
8301,clinton.”,4
8300,"veterans,",4
8299,laws,4
8298,"not,",4
8297,turned,4
8296,addressing,4
8295,ridiculous,4
8294,open,4
8293,saving,4
8292,november.,4
8291,november:,4
8290,decades,4
8289,"""tim",4
8288,course,4
8287,ground,4
8286,'a,4
8285,proves,4
8284,"so,",4
8283,undermining,4
8282,citizens,4
8281,dollars,4
8280,losing,4
8279,left.,4
8278,worked,4
8277,lots,4
8276,"immigrants,",4
8275,needed,4
8274,"her,",4
8273,fit,4
8272,effective,4
8271,"that.""",4
8270,"hope,",4
8269,example,4
8268,locker,4
8267,spoke,4
8266,"donald,",4
8265,horrific,3
8264,owe,3
8263,election:,3
8262,taxpayers,3
8261,largest,3
8260,unite,3
8259,"choice,",3
8258,responds,3
8257,"latinos,",3
8256,injustice.,3
8255,closer,3
8254,view,3
8253,married,3
8252,candidate.,3
8251,codes.,3
8250,b…,3
8249,agree.,3
8248,enough.,3
8247,"ballot.""",3
8246,4th,3
8245,support.,3
8244,york,3
8243,respects,3
8242,"8,",3
8241,8.,3
8240,"yesterday,",3
8239,look:,3
8238,privatize,3
8237,people.”,3
8236,"hard,",3
8235,"himself.""",3
8234,https://t.co/bykmrx9xzy,3
8233,trans,3
8232,degree,3
8231,chose,3
8230,universities,3
8229,"crisis,",3
8228,janelle,3
8227,familia,3
8226,repeatedly,3
8225,"""news""",3
8224,3.5,3
8223,"inclusive,",3
8222,anybody,3
8221,registered.,3
8220,“let’s,3
8219,daughters,3
8218,@cecilerichards:,3
8217,hiv,3
8216,"yeah,",3
8215,night:,3
8214,measured,3
8213,"""she’s",3
8212,75,3
8211,"vote.""",3
8210,"""americans",3
8209,"me.""",3
8208,king,3
8207,$5,3
8206,risk.,3
8205,speaker,3
8204,assaulting,3
8203,mission,3
8202,suddenly,3
8201,"""smart.""",3
8200,sum,3
8199,worse,3
8198,"everyone,",3
8197,pts,3
8196,includes,3
8195,spends,3
8194,@jamilsmith:,3
8193,promote,3
8192,ok,3
8191,virginia,3
8190,applaud,3
8189,reminded,3
8188,promised,3
8187,"life,",3
8186,cast,3
8185,spirit,3
8184,@jmurray20:,3
8183,"way,",3
8182,way.,3
8181,como,3
8180,weapons,3
8179,connections,3
8178,need.,3
8177,falls,3
8176,"mate,",3
8175,nominating,3
8174,rent,3
8173,outcome,3
8172,"ballot.
tolerance",3
8171,card:,3
8170,you.”,3
8169,advice,3
8168,hillary.”,3
8167,happened,3
8166,midnight,3
8165,exclusive,3
8164,vital,3
8163,"wrong,",3
8162,wrong.,3
8161,.@timkaine's,3
8160,https://t.co/ycp0kw7lzl,3
8159,crisis,3
8158,1st,3
8157,true.,3
8156,health.,3
8155,cool,3
8154,comunidad,3
8153,wealthy,3
8152,@houstonchron,3
8151,heal,3
8150,ensure,3
8149,orlando,3
8148,officer,3
8147,53,3
8146,55,3
8145,apart,3
8144,"office,",3
8143,"heart,",3
8142,heart.,3
8141,brutal,3
8140,@hrc:,3
8139,@newsweek:,3
8138,poverty:,3
8137,faces,3
8136,newt,3
8135,approach,3
8134,"""on",3
8133,https://t.co/6cjvbl9j7e,3
8132,new:,3
8131,—@kingjames,3
8130,color.,3
8129,"color,",3
8128,“she’s,3
8127,devastating,3
8126,"bridges,",3
8125,though,3
8124,final,3
8123,to?,3
8122,decades.,3
8121,—bernie,3
8120,detroit,3
8119,"""trump’s",3
8118,badly,3
8117,"""that’s",3
8116,floor,3
8115,tampa,3
8114,"military,",3
8113,hundreds,3
8112,fairness,3
8111,leaders,3
8110,"""all",3
8109,enjoy,3
8108,"""don't",3
8107,unacceptable.,3
8106,"ever,",3
8105,millones,3
8104,…,3
8103,special,3
8102,49,3
8101,minutes,3
8100,"own.""",3
8099,female,3
8098,worthy,3
8097,god-given,3
8096,success,3
8095,bullying,3
8094,tax.,3
8093,"trump.""",3
8092,claimed,3
8091,@quora:,3
8090,volunteer,3
8089,fellow,3
8088,retweets,3
8087,empathy,3
8086,“no,3
8085,pull,3
8084,team:,3
8083,knowledge,3
8082,supporter,3
8081,supported,3
8080,aquí,3
8079,absurd,3
8078,eight,3
8077,provoked,3
8076,economy:,3
8075,south,3
8074,parties,3
8073,honduras.,3
8072,bunch,3
8071,addiction,3
8070,klan,3
8069,@americorps,3
8068,account,3
8067,name:,3
8066,freedom,3
8065,themselves,3
8064,39,3
8063,help:,3
8062,help.,3
8061,critical,3
8060,reflects,3
8059,“donald,3
8058,win.,3
8057,matters,3
8056,excited,3
8055,nuestro,3
8054,matter.,3
8053,organization,3
8052,donate,3
8051,please,3
8050,cozy,3
8049,officers.,3
8048,"had.""",3
8047,majority,3
8046,"service,",3
8045,"wage,",3
8044,bankrupted,3
8043,easily,3
8042,at…,3
8041,late,3
8040,"more,",3
8039,hfa,3
8038,act.,3
8037,responsibility,3
8036,tweeting,3
8035,response,3
8034,remain,3
8033,des,3
8032,"""let's",3
8031,podcast.,3
8030,disastrous,3
8029,tribute,3
8028,"college,",3
8027,sitting,3
8026,laid,3
8025,forget,3
8024,wake,3
8023,tackle,3
8022,changemaker,3
8021,wasn't,3
8020,"up.""",3
8019,"
",3
8018,community.,3
8017,out:,3
8016,broken,3
8015,dictators,3
8014,theirs.,3
8013,https://t.co/yo81aw6xzb,3
8012,passionate,3
8011,disqualifying,3
8010,"house.""",3
8009,movement.,3
8008,ferns,3
8007,cancer,3
8006,among,3
8005,check:,3
8004,according,3
8003,"trade,",3
8002,registering,3
8001,deportation,3
8000,assault,3
7999,performance,3
7998,voices,3
7997,@tyleroakley:,3
7996,15,3
7995,13,3
7994,"american,",3
7993,carry,3
7992,kids',3
7991,ours,3
7990,@ezraklein:,3
7989,dealing,3
7988,talked,3
7987,round,3
7986,iraq.,3
7985,marks,3
7984,depend,3
7983,"rights.""",3
7982,daily,3
7981,apology,3
7980,"for,",3
7979,super,3
7978,bold,3
7977,justice.,3
7976,https://t.co/aqaqtncxdl,3
7975,"""that's",3
7974,confront,3
7973,"states.""",3
7972,dignity,3
7971,“as,3
7970,can.,3
7969,puts,3
7968,obama:,3
7967,12,3
7966,"strong,",3
7965,@teamusa.,3
7964,@hillaryfornc:,3
7963,@sarajacobs89:,3
7962,"do,",3
7961,mind,3
7960,“when,3
7959,presidency:,3
7958,begins,3
7957,marched,3
7956,turning,3
7955,message:,3
7954,"indivisible,",3
7953,week.,3
7952,weeks,3
7951,@chelseaclinton:,3
7950,https://t.co/ussd7xigyp,3
7949,moral,3
7948,me.,3
7947,vast,3
7946,four-year,3
7945,businesses.,3
7944,backstage,3
7943,stories,3
7942,hosting,3
7941,house:,3
7940,"wages,",3
7939,goal:,3
7938,in.,3
7937,@hillaryforia:,3
7936,"""he's",3
7935,whatever,3
7934,mcconnell,3
7933,"kids,",3
7932,detail,3
7931,"anti-woman,",3
7930,madam,3
7929,—@chrismurphyct,3
7928,tens,3
7927,horrible,3
7926,winner,3
7925,"""he’s",3
7924,bet,3
7923,providing,3
7922,succeed.,3
7921,be.,3
7920,advisor,3
7919,attending,3
7918,activist,3
7917,changed,3
7916,"america.""",3
7915,front,3
7914,"""some",3
7913,polling,3
7912,control,3
7911,"returns,",3
7910,gender,3
7909,telling,3
7908,results.,3
7907,more:,3
7906,"@timkaine,",3
7905,https://t.co/oa4nz1hehu,3
7904,requires,3
7903,kansas,3
7902,fdr,3
7901,russia.,3
7900,@jmpalmieri:,3
7899,"last,",3
7898,"together.""",3
7897,ballot.,3
7896,outright,3
7895,showing,3
7894,"children.""",3
7893,conflict,3
7892,grand,3
7891,"opportunity,",3
7890,work:,3
7889,@marceelias:,3
7888,famous,3
7887,th…,3
7886,americans.”,3
7885,hired,3
7884,machado,3
7883,charlotte,3
7882,"democrats,",3
7881,them.”,3
7880,wonderful,3
7879,minutes.,3
7878,capt.,3
7877,earns,3
7876,in:,3
7875,minute,3
7874,fined,3
7873,terrorist,3
7872,vote!”,3
7871,él,3
7870,rigged,3
7869,instagram,3
7868,decide,3
7867,pledged,3
7866,managers.,3
7865,@mikereedschmidt:,3
7864,$34,3
7863,"are,",3
7862,@speakerryan,3
7861,"""even",3
7860,@gabbygiffords:,3
7859,throw,3
7858,tuition,3
7857,ohio:,3
7856,benefit,3
7855,lady,3
7854,gonna,3
7853,constitutional,3
7852,sticker:,3
7851,embrace,3
7850,"care,",3
7849,eid,3
7848,"wrong.""",3
7847,husband,3
7846,friends.,3
7845,september,3
7844,online,3
7843,mr.,3
7842,offering,3
7841,$10,3
7840,mostly,3
7839,tomorrow,3
7838,yourself,3
7837,honest,3
7836,shown,3
7835,nos,3
7834,discuss,3
7833,flint,3
7832,"no,",3
7831,write,3
7830,"can.""",3
7829,hardest,3
7828,six-foot-tall,3
7827,share.,3
7826,shared,3
7825,shares,3
7824,https://t.co/uedylikkfk,3
7823,regret,3
7822,brave,3
7821,terror,3
7820,diplomacy,3
7819,holding,3
7818,evidence,3
7817,#demsinphl,3
7816,"pay,",3
7815,why:,3
7814,https://t.co/b21qkpeisj,3
7813,newspapers,3
7812,columbus,3
7811,asking,3
7810,purple,3
7809,honored,3
7808,“we’re,3
7807,kept,3
7806,hand,3
7805,ago.,3
7804,sticker,3
7803,https://t.co/nlph8sbagn,3
7802,mitch,3
7801,executive,3
7800,"

he",3
7799,“there,3
7798,"real,",3
7797,strength,3
7796,praising,3
7795,enforcement,3
7794,ted,3
7793,power.,3
7792,daunting,3
7791,debates.,3
7790,campaigns,3
7789,#trumpyourself,3
7788,"economy,",3
7787,affected,3
7786,@fahrenthold:,3
7785,weapons:,3
7784,weapons.,3
7783,books.,3
7782,cheats,3
7781,study,3
7780,richest,3
7779,above,3
7778,@emilyslist:,3
7777,pragmatic,3
7776,casinos,3
7775,@theatlantic:,3
7774,"in,",3
7773,monday,3
7772,equal.”,3
7771,"""one",3
7770,places,3
7769,"life.""",3
7768,"ground,",3
7767,@buzzfeed:,3
7766,choosing,3
7765,(or,3
7764,issues.,3
7763,@clintonfdn:,3
7762,"rights,",3
7761,crack,3
7760,va,3
7759,louisiana,3
7758,"schools,",3
7757,et.,3
7756,handle,3
7755,painting,3
7754,latina,3
7753,defending,3
7752,"khan,",3
7751,stars,3
7750,system,3
7749,society,3
7748,warren,3
7747,counted,3
7746,scammed,3
7745,tool:,3
7744,opinion,3
7743,poverty,3
7742,fewer,3
7741,continues,3
7740,fighter,3
7739,defined,3
7738,@nytopinion,3
7737,agreement,3
7736,[trump],3
7735,continue,3
7734,lawsuits.,3
7733,pick.,3
7732,backing,3
7731,"""clinton’s",3
7730,"well,",3
7729,hitting,3
7728,safer,3
7727,knowing,3
7726,https://t.co/a4pwb3fof4,3
7725,ser,3
7724,"""thank",3
7723,fights,3
7722,first.,3
7721,remember:,3
7720,number,3
7719,information,3
7718,"plan,",3
7717,sense,3
7716,beautiful,3
7715,knocked,3
7714,other’s,3
7713,"""i've",3
7712,joined,3
7711,trillions,3
7710,"walk,",3
7709,congress,3
7708,certain,3
7707,complete,3
7706,"commander-in-chief.""",3
7705,top.”,3
7704,costs,3
7703,@nbcusa_inc,3
7702,@marlondmarshall:,3
7701,caring,3
7700,mccain,3
7699,"allies,",3
7698,undermine,3
7697,https://t.co/un2yirleyf,3
7696,"man,",3
7695,"job,",3
7694,job.,3
7693,tears,3
7692,—@gabbygiffords,3
7691,"benefits,",3
7690,destroy,3
7689,i’ll,3
7688,22,3
7687,massive,3
7686,night’s,3
7685,disrespect,3
7684,quite,3
7683,seriously,3
7682,hate.”,3
7681,entering,3
7680,applications,3
7679,divides,3
7678,monitoring,3
7677,believed,3
7676,introducing,3
7675,loving,3
7674,@chci,3
7673,push,3
7672,"workers,",3
7671,workers.,3
7670,intend,3
7669,congratulations,3
7668,old,3
7667,birth,3
7666,life.”,3
7665,thing.,3
7664,split,3
7663,said:,3
7662,flooding,3
7661,disaster,3
7660,respond,3
7659,"them,",3
7658,lies.,3
7657,thrilled,3
7656,doors,3
7655,responsible,3
7654,@sean_p_thomas:,3
7653,nation.,3
7652,schools,3
7651,ready.,3
7650,us!”,3
7649,#brexitvote,3
7648,damage,3
7647,"florida,",3
7646,https://t.co/n6ysnilymx,3
7645,https://t.co/5mztsogyr9,3
7644,cheating,3
7643,divide,3
7642,"nation.""",3
7641,straight,3
7640,kinds,2
7639,"election.""",2
7638,"primary,",2
7637,illinois,2
7636,demonize,2
7635,slips,2
7634,"best,",2
7633,u.s.a!,2
7632,ed,2
7631,uniting,2
7630,https://t.co/ovgzopttwg,2
7629,secret,2
7628,carried,2
7627,11.,2
7626,scared,2
7625,who’ve,2
7624,loses,2
7623,who'd,2
7622,unprecedented,2
7621,@sensanders:,2
7620,lose.,2
7619,"bullying,",2
7618,#nomoresilence,2
7617,party’s,2
7616,lobby,2
7615,pra…,2
7614,"""they",2
7613,unity,2
7612,member,2
7611,"these,",2
7610,apart.,2
7609,"days.""",2
7608,subscribe,2
7607,unclear,2
7606,mexicans,2
7605,ground.,2
7604,generations,2
7603,merecen,2
7602,decisions.,2
7601,dorothy,2
7600,word.,2
7599,morell,2
7598,harmful,2
7597,reaches,2
7596,https://t.co/udsk7rdqay,2
7595,discriminating,2
7594,"—@nyledimarco

https://t.co/ttgeqxnqym",2
7593,priority,2
7592,@simone_biles,2
7591,pence’s,2
7590,"jobs.""",2
7589,walls.,2
7588,conflicts,2
7587,disclose,2
7586,tonight.”,2
7585,wwii,2
7584,attend,2
7583,sweat,2
7582,struggles,2
7581,six,2
7580,tenants.,2
7579,done.”,2
7578,us:,2
7577,"fe,",2
7576,".@realdonaldtrump,",2
7575,apply,2
7574,https://t.co/dkg7pwinmt,2
7573,will.',2
7572,suggests,2
7571,puede,2
7570,waiting,2
7569,"presidency.""",2
7568,"
and",2
7567,crisis.,2
7566,facebook:,2
7565,contributions,2
7564,alongside,2
7563,https://t.co/ovmdxgt736,2
7562,back:,2
7561,backbone,2
7560,nice,2
7559,"problem,",2
7558,pres,2
7557,filed,2
7556,@ppfa,2
7555,"here.""",2
7554,nuevo,2
7553,anne,2
7552,manufacturing:,2
7551,@refinery29:,2
7550,#debates,2
7549,registered:,2
7548,"registered,",2
7547,moving,2
7546,away.,2
7545,https://t.co/zmi3boch9y,2
7544,rio,2
7543,“locker,2
7542,there:,2
7541,happens:,2
7540,pr,2
7539,"flint,",2
7538,olympics.,2
7537,sweep,2
7536,threat.,2
7535,declare,2
7534,stop-and-frisk,2
7533,"opponents,",2
7532,succeed,2
7531,"days,",2
7530,attention,2
7529,https://t.co/2lrtzb3ri2,2
7528,achieved,2
7527,dump,2
7526,art,2
7525,relentless,2
7524,@mic:,2
7523,porque,2
7522,https://t.co/b8llnpwuim,2
7521,again?,2
7520,uniform.,2
7519,70,2
7518,added,2
7517,relationship,2
7516,"generals,",2
7515,strengthen,2
7514,"season,",2
7513,risks,2
7512,passed,2
7511,hangs,2
7510,throws,2
7509,l…,2
7508,"mexico,",2
7507,guess,2
7506,nyc's,2
7505,progressive.,2
7504,bigoted,2
7503,disabled,2
7502,@nowthisnews:,2
7501,breaking,2
7500,rather,2
7499,"https://t.co/esqamcnrnc

https://t.co/ttgeqxnqym",2
7498,ann,2
7497,flag,2
7496,debate:,2
7495,"know,",2
7494,principle:,2
7493,know:,2
7492,sticking,2
7491,honoring,2
7490,tragedy,2
7489,booing,2
7488,anniversary,2
7487,ticket,2
7486,awful,2
7485,everyone:,2
7484,fat,2
7483,program,2
7482,apartment,2
7481,hate!”,2
7480,wife,2
7479,website.,2
7478,"words,",2
7477,words.,2
7476,words:,2
7475,"account,",2
7474,promise.,2
7473,discusses,2
7472,"teaching,",2
7471,'the,2
7470,wade.,2
7469,god’s,2
7468,cynicism,2
7467,—@hillaryclinton,2
7466,insult-driven,2
7465,lets,2
7464,except,2
7463,"possible,",2
7462,possible.,2
7461,unconstitutional,2
7460,model,2
7459,relief,2
7458,pennsylvania,2
7457,rico,2
7456,down.”,2
7455,driven,2
7454,https://t.co/fo7uo64qqb,2
7453,todos,2
7452,granted,2
7451,"person,",2
7450,@johnkasich:,2
7449,life.,2
7448,"ideals,",2
7447,dnc.,2
7446,direction,2
7445,turkey,2
7444,precious,2
7443,"measures,",2
7442,"""get",2
7441,duty,2
7440,https://t.co/svsvlg48vi,2
7439,review,2
7438,"all.""",2
7437,ignored,2
7436,https://t.co/lmuzi1j8kq,2
7435,hedge,2
7434,@jesslivmo,2
7433,crime,2
7432,written,2
7431,photos:,2
7430,"kids.""",2
7429,science.,2
7428,"strength,",2
7427,"fall,",2
7426,require,2
7425,copy,2
7424,"$100,000",2
7423,releases,2
7422,george,2
7421,shortchange,2
7420,childhood,2
7419,swing,2
7418,—@tedcruz,2
7417,factory,2
7416,soon.,2
7415,priority.”,2
7414,ppl,2
7413,—the,2
7412,loophole,2
7411,demeans,2
7410,motions,2
7409,"policy,",2
7408,joins,2
7407,heartbreaking,2
7406,means:,2
7405,local,2
7404,https://t.co/rwhb5ri1uu,2
7403,"emmy,",2
7402,plan?,2
7401,todas,2
7400,"nra,",2
7399,groups,2
7398,water,2
7397,"health,",2
7396,—@martinomalley,2
7395,"hate.""",2
7394,you’ll,2
7393,standards,2
7392,47246.,2
7391,https://t.co/rmtos7en9t,2
7390,one.,2
7389,"need.""",2
7388,"""his",2
7387,@linkedin:,2
7386,congratulate,2
7385,nh,2
7384,"scranton,",2
7383,https://t.co/l…,2
7382,candidato,2
7381,heap,2
7380,heinous,2
7379,proudly,2
7378,"watching,",2
7377,donated,2
7376,duke,2
7375,harder.,2
7374,watching.,2
7373,casinos.,2
7372,@kingjames:,2
7371,59,2
7370,right-wing,2
7369,casting,2
7368,5g,2
7367,office.,2
7366,break.,2
7365,proposed,2
7364,working?,2
7363,teachers,2
7362,"hour,",2
7361,conference,2
7360,epidemic,2
7359,diversity.,2
7358,expense,2
7357,faced,2
7356,improve,2
7355,however,2
7354,disturbing,2
7353,estados,2
7352,announce,2
7351,https://t.co/n3gomein4n,2
7350,"—@billclinton,",2
7349,"ourselves,",2
7348,bridge,2
7347,to.,2
7346,to:,2
7345,ceiling,2
7344,vicepresidente.,2
7343,hearing,2
7342,primary,2
7341,"go,",2
7340,"debt
✓revoke",2
7339,day!,2
7338,rental,2
7337,https://t.co/0wrisjje6z,2
7336,hiring,2
7335,"woman.""",2
7334,"history,",2
7333,terrorists',2
7332,colorado.,2
7331,destroyed,2
7330,wednesday.,2
7329,ultimate,2
7328,criminals.,2
7327,change—or,2
7326,"""almost",2
7325,https://t.co/iizdvot3r4,2
7324,preview,2
7323,@serenawilliams,2
7322,equality.,2
7321,hospital,2
7320,tu,2
7319,mistake,2
7318,leave.,2
7317,liberty,2
7316,records.,2
7315,"change,",2
7314,ever.,2
7313,period.,2
7312,@flotus:,2
7311,43,2
7310,claiming,2
7309,romney,2
7308,preyed,2
7307,students:,2
7306,https://t.co/pdphhqmycm,2
7305,"students,",2
7304,"smart,",2
7303,smart.,2
7302,bus,2
7301,buy,2
7300,https://t.co/ng1am536os,2
7299,discard,2
7298,https://t.co/wpm1i9ppn3,2
7297,heart.”,2
7296,board:,2
7295,happens,2
7294,@billclinton,2
7293,vibrant,2
7292,🇺🇸,2
7291,loss.,2
7290,“it’s,2
7289,test.,2
7288,"diversity,",2
7287,sets,2
7286,weapon,2
7285,judgment,2
7284,reporting,2
7283,decades.”,2
7282,started:,2
7281,appearance,2
7280,n…,2
7279,define,2
7278,tremendous,2
7277,"done,",2
7276,https://t.co/i51cbq9lkm,2
7275,https://t.co/u72wraomhx,2
7274,thanks.,2
7273,—trump,2
7272,superior,2
7271,—@algore,2
7270,pattern,2
7269,#goodtrouble,2
7268,fixed,2
7267,"@joebiden,",2
7266,betsy,2
7265,5pm,2
7264,rebuke,2
7263,"""c""",2
7262,saying:,2
7261,economy.”,2
7260,"anti-lgbt,",2
7259,business.,2
7258,parks,2
7257,visited,2
7256,stronger.,2
7255,debemos,2
7254,lamont,2
7253,love.,2
7252,economy?,2
7251,reached,2
7250,puppet,2
7249,philadelphia,2
7248,matter.',2
7247,don't.,2
7246,announces,2
7245,children's,2
7244,mainstream.,2
7243,#lgbt,2
7242,#rollcallvote,2
7241,lo,2
7240,le,2
7239,road,2
7238,chief,2
7237,lines,2
7236,.@mike_pence,2
7235,line.,2
7234,debt:,2
7233,https://t.co/jb7dxwl9ws,2
7232,"bernie,",2
7231,closing,2
7230,"president""",2
7229,train,2
7228,ii.,2
7227,ii:,2
7226,private,2
7225,35,2
7224,sink,2
7223,instead.,2
7222,"he,",2
7221,"safe,",2
7220,bernie,2
7219,appalling,2
7218,today’s,2
7217,stiffed.,2
7216,denying,2
7215,invite,2
7214,lesson,2
7213,hope:,2
7212,"today.""",2
7211,mrs.,2
7210,restrictive,2
7209,either,2
7208,good.,2
7207,"good,",2
7206,examples,2
7205,absolutely,2
7204,google,2
7203,ptsd,2
7202,letting,2
7201,profoundly,2
7200,task,2
7199,keys,2
7198,forced,2
7197,cents,2
7196,flooding.,2
7195,mike.,2
7194,fun,2
7193,returns?,2
7192,tolerate,2
7191,¡hillary,2
7190,politician,2
7189,election!,2
7188,@dougmillsnyt:,2
7187,throughout,2
7186,"leadership,",2
7185,annual,2
7184,"""now",2
7183,@wired:,2
7182,founders,2
7181,cynical,2
7180,look.”,2
7179,testifying,2
7178,—trump's,2
7177,dividing,2
7176,fine,2
7175,headlines,2
7174,@hillaryclinton!,2
7173,@hillaryclinton:,2
7172,particularly,2
7171,"again.""",2
7170,keep…,2
7169,services,2
7168,chart,2
7167,@berniesanders.,2
7166,"""people",2
7165,lifts,2
7164,gotten,2
7163,https://t.co/s5zyaoblxb,2
7162,rates,2
7161,show.”,2
7160,incarceration,2
7159,smegielski,2
7158,bully,2
7157,https://t.co/3tkj4h68kz,2
7156,connect,2
7155,stepped,2
7154,encouraging,2
7153,"2,",2
7152,"charity,",2
7151,27,2
7150,"later,",2
7149,existence,2
7148,steady.,2
7147,sad!,2
7146,wall.,2
7145,"can,
for",2
7144,https://t.co/6xfdyq3h4y,2
7143,need:,2
7142,numbers,2
7141,"""human",2
7140,abroad?,2
7139,vladimir,2
7138,town,2
7137,landed,2
7136,"ballot.
democracy",2
7135,"matters.""",2
7134,#…,2
7133,hard-earned,2
7132,admits,2
7131,further,2
7130,ourselves.,2
7129,everyone—not,2
7128,"team,",2
7127,mothers,2
7126,along:,2
7125,college:,2
7124,https://t.co/5vpr9qvgkv,2
7123,@ann_oleary:,2
7122,families.”,2
7121,founder,2
7120,"amendment,",2
7119,decorated,2
7118,video:,2
7117,"fear,",2
7116,bragging,2
7115,campaign:,2
7114,"face.""",2
7113,"again,""",2
7112,"white,",2
7111,pleased,2
7110,deadlines,2
7109,organizers,2
7108,"out,",2
7107,smear,2
7106,confirm,2
7105,career:,2
7104,granted.,2
7103,"bigotry,",2
7102,department,2
7101,#nationalvoterregistrationday.,2
7100,“for,2
7099,extended,2
7098,dangerously,2
7097,"50,000",2
7096,tour,2
7095,tus,2
7094,parent,2
7093,infrastructure,2
7092,checks,2
7091,“what,2
7090,estoy,2
7089,rating,2
7088,@algore:,2
7087,"women.""",2
7086,answering,2
7085,"""build",2
7084,1.,2
7083,gotta,2
7082,19,2
7081,"carr,",2
7080,eyes,2
7079,“tell,2
7078,corporations,2
7077,keith,2
7076,convention.,2
7075,deplorable.,2
7074,earlier,2
7073,imperative,2
7072,party's,2
7071,kids.,2
7070,@wellesley,2
7069,kkk,2
7068,texas,2
7067,undermines,2
7066,this.”,2
7065,#womensequalityday,2
