,Word,Times_Used
8360,worthless,4
8359,agents,4
8358,"race,",4
8357,"politics,",4
8356,available,4
8355,ivanka,4
8354,"pensacola,",4
8353,sell,4
8352,listen,4
8351,number,4
8350,all.,4
8349,sense,4
8348,watch.,4
8347,"watch,",4
8346,social,4
8345,prior,4
8344,hours,4
8343,"@realdonaldtrump,",4
8342,baton,4
8341,"roanoke,",4
8340,complete,4
8339,act,4
8338,around,4
8337,officers!,4
8336,"poll,",4
8335,job.,4
8334,not.,4
8333,average,4
8332,on?,4
8331,on.,4
8330,washington!,4
8329,seriously,4
8328,@judgejeanine,4
8327,record.,4
8326,positive,4
8325,ineffective,4
8324,constantly,4
8323,son,4
8322,york.,4
8321,"
https://t.co/3kwol2ibaw",4
8320,war.,4
8319,sleepy,4
8318,memorial,4
8317,.,4
8316,money.,4
8315,doors,4
8314,well!,4
8313,"well,",4
8312,showed,4
8311,needed,4
8310,nasty.,4
8309,$'s,4
8308,"senator,",4
8307,fit,4
8306,"win,",4
8305,successful,4
8304,china,4
8303,reported,4
8302,thunder,4
8301,tired,4
8300,her.,4
8299,bringing,4
8298,"candidates,",4
8297,extort,3
8296,delaware!,3
8295,sick,3
8294,pres.,3
8293,largest,3
8292,sanders.,3
8291,"numbers,",3
8290,walk,3
8289,this?,3
8288,closed,3
8287,"rouge,",3
8286,agree!,3
8285,candidates,3
8284,3pm!,3
8283,conversation,3
8282,we’re,3
8281,covered,3
8280,world!,3
8279,productive,3
8278,@rsbnetwork:,3
8277,us:,3
8276,"""@newtgingrich:",3
8275,us.,3
8274,maryland!,3
8273,heart,3
8272,apple,3
8271,@lindseygrahamsc,3
8270,4pm!,3
8269,"deal,",3
8268,deal!,3
8267,issues,3
8266,votes.,3
8265,suffers,3
8264,mock,3
8263,peace,3
8262,misrepresents,3
8261,raising,3
8260,"""we",3
8259,move,3
8258,frontrunner,3
8257,negotiate,3
8256,"away,",3
8255,"supporters,",3
8254,pa,3
8253,opposite!,3
8252,9:00,3
8251,"ar,",3
8250,sold,3
8249,recently,3
8248,defense,3
8247,"city,",3
8246,kansas!,3
8245,"you!""",3
8244,night-,3
8243,salt,3
8242,stands,3
8241,ted.,3
8240,illegals,3
8239,king,3
8238,$1,3
8237,expect,3
8236,rating,3
8235,bigger,3
8234,"""in",3
8233,"@melaniatrump,",3
8232,breaking,3
8231,"brewer,",3
8230,tough!,3
8229,known,3
8228,flag,3
8227,charge,3
8226,"crowds,",3
8225,borders.,3
8224,christian,3
8223,rate,3
8222,thursday,3
8221,"liar,",3
8220,"son,",3
8219,missouri,3
8218,"diego,",3
8217,insurance,3
8216,"victory,",3
8215,verizon,3
8214,rising,3
8213,@anncoulter,3
8212,losers,3
8211,"dallas,",3
8210,announcement,3
8209,blow,3
8208,violent,3
8207,actions,3
8206,keeping,3
8205,changing,3
8204,life.,3
8203,life!,3
8202,cash,3
8201,spirit,3
8200,outside,3
8199,"connecticut,",3
8198,"joke,",3
8197,joke.,3
8196,"terrorism,",3
8195,senior,3
8194,https://…,3
8193,primaries,3
8192,pro,3
8191,officials,3
8190,million.,3
8189,europe,3
8188,alabama!,3
8187,george,3
8186,hacked,3
8185,shouldn't,3
8184,oklahoma,3
8183,debating,3
8182,"zuckerman,",3
8181,"dollars,",3
8180,cuba,3
8179,wrong!,3
8178,nafta.,3
8177,1237,3
8176,constitution,3
8175,obsolete,3
8174,questions?,3
8173,/,3
8172,"richmond,",3
8171,one!,3
8170,nc,3
8169,wireless,3
8168,class,3
8167,@meetthepress,3
8166,efforts,3
8165,ice,3
8164,watching.,3
8163,judge,3
8162,league!,3
8161,office.,3
8160,unemployment,3
8159,n,3
8158,board,3
8157,quickly,3
8156,hypocrite!,3
8155,550%,3
8154,pope,3
8153,misrepresent,3
8152,immigrants,3
8151,onto,3
8150,gov,3
8149,each,3
8148,detroit,3
8147,"
#bigleaguetruth",3
8146,history.,3
8145,ratings!,3
8144,"waukesha,",3
8143,"kasich,",3
8142,wednesday!,3
8141,mess,3
8140,"carolina,",3
8139,tweet,3
8138,"polls,",3
8137,…,3
8136,commander-in-chief,3
8135,"bluffs,",3
8134,wish,3
8133,"children,",3
8132,yorkers,3
8131,!!,3
8130,happen!,3
8129,trust,3
8128,proper,3
8127,dc.,3
8126,soft,3
8125,ad.,3
8124,lake,3
8123,work.,3
8122,judgment,3
8121,claimed,3
8120,respected,3
8119,plain,3
8118,"bangor,",3
8117,finished,3
8116,home!,3
8115,done!,3
8114,utah-,3
8113,thanks!,3
8112,moderator:,3
8111,3pm-,3
8110,reform,3
8109,staff,3
8108,terrible!,3
8107,desperate.,3
8106,visited,3
8105,economy.,3
8104,"16,500",3
8103,bernie!,3
8102,ashamed,3
8101,scandal,3
8100,@diamondandsilk,3
8099,38,3
8098,safe.,3
8097,e-mails.,3
8096,jason,3
8095,single,3
8094,tomorrow's,3
8093,"maryland,",3
8092,"careful,",3
8091,magnificent,3
8090,often,3
8089,hate.,3
8088,hates,3
8087,schultz,3
8086,evangelical,3
8085,election!,3
8084,raise,3
8083,"ga,",3
8082,here:…,3
8081,tuesday.,3
8080,facts!,3
8079,"pennsylvania!
#makeamericagreatagain",3
8078,"albany,",3
8077,"ted,",3
8076,"family,",3
8075,wages,3
8074,"""@ausbiz:",3
8073,backed,3
8072,members,3
8071,acting,3
8070,morty,3
8069,megyn,3
8068,"exhausted,",3
8067,@politico,3
8066,further,3
8065,@erictrump!,3
8064,deadlines,3
8063,out.,3
8062,"out,",3
8061,"louisiana,",3
8060,louisiana!,3
8059,violence,3
8058,11/8.,3
8057,pa.,3
8056,"been,",3
8055,nevada-,3
8054,nevada:,3
8053,mark,3
8052,12:00,3
8051,according,3
8050,etc.,3
8049,unbelievable.,3
8048,boy,3
8047,hasn't,3
8046,"toledo,",3
8045,enthusiasm,3
8044,"media,",3
8043,melania.,3
8042,rep.,3
8041,clinton!,3
8040,scotland.,3
8039,200,3
8038,answering,3
8037,17,3
8036,11,3
8035,american.,3
8034,"but,",3
8033,california,3
8032,deplorables,3
8031,within,3
8030,msnbc,3
8029,q,3
8028,"soon!
#makeamericagreatagain",3
8027,sunday,3
8026,irrelevant!,3
8025,michigan.,3
8024,"fl,",3
8023,talked,3
8022,women?,3
8021,father,3
8020,manager,3
8019,8pm.,3
8018,illinois!,3
8017,@danscavino,3
8016,stage.,3
8015,world's,3
8014,"
#trump2016",3
8013,locator:,3
8012,decisions,3
8011,drudge,3
8010,disgraceful!,3
8009,@realbencarson:,3
8008,leaders.,3
8007,@foxnews-,3
8006,ia,3
8005,"it!
#makeamericagreatagain",3
8004,puts,3
8003,#rattledhillary,3
8002,there's,3
8001,strong.,3
8000,"strong,",3
7999,m,3
7998,mind,3
7997,@foxandfriends:,3
7996,@hillaryclinton's,3
7995,week.,3
7994,grand,3
7993,weeks,3
7992,what’s,3
7991,"down,",3
7990,vicious,3
7989,credit,3
7988,@joenbc,3
7987,today-,3
7986,aides,3
7985,protest,3
7984,better!,3
7983,inaccurate,3
7982,before!,3
7981,monday,3
7980,before.,3
7979,peter,3
7978,page,3
7977,loss,3
7976,utah,3
7975,sources,3
7974,restore,3
7973,"will,",3
7972,tuesday,3
7971,hits,3
7970,tens,3
7969,potus!,3
7968,ben,3
7967,exactly,3
7966,"
#imwithyou",3
7965,city.,3
7964,lyin'ted,3
7963,completely,3
7962,"maine,",3
7961,maine.,3
7960,healthcare,3
7959,"speech,",3
7958,neurotic,3
7957,publicity,3
7956,1/2,3
7955,picked,3
7954,jump,3
7953,barbara,3
7952,#icymi,3
7951,more!,3
7950,"cincinnati,",3
7949,iowa.,3
7948,iowa-,3
7947,forget.,3
7946,greenblatt,3
7945,describing,3
7944,delivered,3
7943,negative.,3
7942,popular,3
7941,judgment.,3
7940,barack,3
7939,@gop:,3
7938,wow,3
7937,"etc.,",3
7936,viciously,3
7935,scotland,3
7934,megyn!,3
7933,mr,3
7932,syria,3
7931,safety,3
7930,house!,3
7929,bless,3
7928,"henderson,",3
7927,fl,3
7926,va,3
7925,apologize!,3
7924,street.,3
7923,him!,3
7922,"akron,",3
7921,"mess,",3
7920,disgrace!,3
7919,deficit,3
7918,exposed,3
7917,gonna,3
7916,daytona,3
7915,cares,3
7914,elected,3
7913,"again!
#inprimary",3
7912,maine,3
7911,7:30,3
7910,cruz.,3
7909,cruz!,3
7908,online,3
7907,anger,3
7906,carson,3
7905,receiving,3
7904,et,3
7903,domain,3
7902,"won,",3
7901,for.,3
7900,no!,3
7899,@nbcnews,3
7898,o,3
7897,prove,3
7896,trouble,3
7895,loyal,3
7894,victory.,3
7893,https://t.co/3kwol2ibaw.,3
7892,welcome,3
7891,war,3
7890,comments,3
7889,"tonight,",3
7888,"states,",3
7887,virginia-,3
7886,@sentedcruz,3
7885,voting!,3
7884,countries.,3
7883,received,3
7882,@kellyannepolls:,3
7881,runs,3
7880,41%,3
7879,dt,3
7878,dc,3
7877,run.,3
7876,"endorsement,",3
7875,@chucktodd,3
7874,"charges,",3
7873,@elizabethforma,3
7872,americans!,3
7871,network,3
7870,"todd,",3
7869,fan,3
7868,"tn,",3
7867,palestinian,3
7866,secure,3
7865,"tpp,",3
7864,referring,3
7863,protection,3
7862,shut,3
7861,women's,3
7860,7pme,3
7859,cleveland.,3
7858,places,3
7857,now:,3
7856,@ac360,3
7855,$400,3
7854,badly!,3
7853,badly.,3
7852,increased,3
7851,audit,3
7850,"of,",3
7849,sad.,3
7848,"words,",3
7847,packed,3
7846,listened,3
7845,tape,3
7844,stronger,3
7843,so-called,3
7842,megan,3
7841,"khan,",3
7840,o'reilly,3
7839,racist,3
7838,blown,3
7837,operative,3
7836,holds,3
7835,volunteers,3
7834,ties,3
7833,"mississippi,",3
7832,newt!,3
7831,dumbest,3
7830,@teamtrump,3
7829,sen.,3
7828,fighter,3
7827,"u.s.,",3
7826,"ryan,",3
7825,8:00,3
7824,stuart,3
7823,location,3
7822,yet!,3
7821,@paulmanafort,3
7820,involved,3
7819,what's,3
7818,reporters,3
7817,writer,3
7816,@bertshad,3
7815,demand,3
7814,"that,",3
7813,"soon!
#trump2016",3
7812,safe…,3
7811,remember-,3
7810,definition,3
7809,missed,3
7808,"it""",3
7807,rapidly,3
7806,scott,3
7805,senate.,3
7804,"state,",3
7803,information,3
7802,company,3
7801,melania's,3
7800,young,3
7799,action,3
7798,lobbyist,3
7797,pass,3
7796,harry,3
7795,joined,3
7794,instincts,3
7793,caused,3
7792,"oh,",3
7791,certain,3
7790,process.,3
7789,(i,3
7788,veterans.,3
7787,"it.""",3
7786,missouri!,3
7785,"charlotte,",3
7784,sale,3
7783,afternoon.,3
7782,"bad,",3
7781,ridiculous,3
7780,on!,3
7779,"anymore,",3
7778,"washington,",3
7777,"pennsylvania,",3
7776,year.,3
7775,natural,3
7774,oregon,3
7773,angry,3
7772,fake,3
7771,alone,3
7770,sign,3
7769,cincinnati,3
7768,@genflynn,3
7767,panels,3
7766,nov.,3
7765,hall.,3
7764,on-line,3
7763,federal,3
7762,taxes.,3
7761,"johnstown,",3
7760,"bush,",3
7759,rally!,3
7758,"said,",3
7757,angry!,3
7756,aren't,3
7755,"money,",3
7754,debt,3
7753,blew,3
7752,"them,",3
7751,lies.,3
7750,rich,3
7749,meetings,3
7748,laughing,3
7747,appreciated.,3
7746,well.,3
7745,nations,3
7744,"senate,",3
7743,hillaryclinton,3
7742,companies,3
7741,absolute,3
7740,"""@diamondandsilk:",3
7739,"tx,",3
7738,opponents,3
7737,reporter,3
7736,"
full",3
7735,"evansville,",2
7734,"sparks,",2
7733,"haute,",2
7732,illegally,2
7731,primary.,2
7730,"200,000",2
7729,this.,2
7728,"this,",2
7727,whether,2
7726,this!,2
7725,hundreds,2
7724,"delaware,",2
7723,"election,",2
7722,fawning,2
7721,hitting,2
7720,owe,2
7719,himself.,2
7718,vermont!,2
7717,dems.,2
7716,@ahernandez85a,2
7715,past.,2
7714,scared,2
7713,"""sources",2
7712,racist!,2
7711,spirit.,2
7710,"audience,",2
7709,unity,2
7708,member,2
7707,"apart,",2
7706,~,2
7705,"sanders,",2
7704,unlike,2
7703,romney's,2
7702,choice.,2
7701,decent,2
7700,table,2
7699,disenfranchised,2
7698,.@hillaryclinton’s,2
7697,close.,2
7696,hawaii!,2
7695,"ideas,",2
7694,blocked,2
7693,unfairly,2
7692,candidate.,2
7691,candidate!,2
7690,"naples,",2
7689,agree.,2
7688,@shl,2
7687,"true,",2
7686,agrees,2
7685,"one,",2
7684,word.,2
7683,afraid,2
7682,catholic,2
7681,linked,2
7680,anti-trump,2
7679,behind.,2
7678,"
trump",2
7677,ltg,2
7676,4th,2
7675,conflicts,2
7674,@loudobbsnews,2
7673,approved.,2
7672,.@wsj,2
7671,$100,2
7670,"8,",2
7669,"by,",2
7668,happened!,2
7667,happened.,2
7666,orange,2
7665,@gqforbes,2
7664,"bill,",2
7663,light,2
7662,tennessee!,2
7661,puppets,2
7660,department's,2
7659,sit,2
7658,"hard,",2
7657,depicted,2
7656,few,2
7655,freedoms,2
7654,she’ll,2
7653,"""@ashleyedam:",2
7652,"3/15!
trump",2
7651,larger,2
7650,haters,2
7649,big.,2
7648,amnesty.,2
7647,@mariabartiromo,2
7646,wishes,2
7645,"failed,",2
7644,deal.,2
7643,issued,2
7642,back?,2
7641,allowing,2
7640,98%,2
7639,lemon,2
7638,worth.,2
7637,#wakeupamerica,2
7636,smoothly,2
7635,impressed,2
7634,ht…,2
7633,@edrollins,2
7632,innovation,2
7631,women!,2
7630,'quid,2
7629,commentary,2
7628,"interests,",2
7627,likeable,2
7626,241st,2
7625,analysis,2
7624,people-,2
7623,"daughter,",2
7622,#lawandorder,2
7621,away.,2
7620,rig,2
7619,integrity,2
7618,supporters-,2
7617,kick,2
7616,stolen,2
7615,"
#draintheswamp",2
7614,reasons,2
7613,became,2
7612,learn!,2
7611,false.,2
7610,creating,2
7609,numerous,2
7608,leaving.,2
7607,kansas.,2
7606,"
#crookedhillary",2
7605,"manchester,",2
7604,accurate,2
7603,#secondamendment,2
7602,won’t,2
7601,70,2
7600,donor,2
7599,interview!,2
7598,interview.,2
7597,@scottwalker,2
7596,get.,2
7595,didn't!,2
7594,passed,2
7593,gates.,2
7592,interests.,2
7591,put…,2
7590,mexico.,2
7589,mexico!,2
7588,thrown,2
7587,benjamin,2
7586,hawaii,2
7585,11/8/2016.,2
7584,communities,2
7583,return,2
7582,resort,2
7581,pray,2
7580,"chicago,",2
7579,n.a.t.o.,2
7578,airplane,2
7577,protects,2
7576,ann,2
7575,glad,2
7574,"""she",2
7573,@berniesanders,2
7572,know.,2
7571,@bretbaier,2
7570,crowds.,2
7569,tragedy,2
7568,opposition,2
7567,"barbaro,",2
7566,crush,2
7565,anniversary,2
7564,sue,2
7563,list,2
7562,everyone!,2
7561,everyone.,2
7560,follow,2
7559,includes,2
7558,championship,2
7557,deserve,2
7556,words.,2
7555,sleazy,2
7554,#crookedhillary.,2
7553,vicente,2
7552,"international,",2
7551,tiffany,2
7550,stops,2
7549,woman!,2
7548,donations,2
7547,accepted,2
7546,action.,2
7545,america…,2
7544,we've,2
7543,possible.,2
7542,"""@donaldjtrumpjr:",2
7541,style.,2
7540,reality,2
7539,polish,2
7538,kill,2
7537,event.,2
7536,reminder,2
7535,cnn!,2
7534,myself,2
7533,-&gt;,2
7532,minister,2
7531,hardly,2
7530,peaceful,2
7529,champion!,2
7528,"way,",2
7527,contract,2
7526,@atensnut:,2
7525,cities,2
7524,review,2
7523,farmers,2
7522,fails,2
7521,#paytoplay,2
7520,terrorism.,2
7519,need.,2
7518,mate.,2
7517,candidates.,2
7516,bikers,2
7515,release.,2
7514,potus.,2
7513,oversaw,2
7512,swing,2
7511,turnberry.,2
7510,attended,2
7509,https://t.co/oax06jvzv1,2
7508,catching,2
7507,illegals.,2
7506,"""@theresa_cali:",2
7505,unwatchable.,2
7504,qualified,2
7503,hawaii:,2
7502,platform,2
7501,"policy,",2
7500,category.,2
7499,"bosses,",2
7498,"ky,",2
7497,speaks,2
7496,7:02,2
7495,figure,2
7494,local,2
7493,inherited,2
7492,1st,2
7491,"say,",2
7490,say.,2
7489,water,2
7488,goes,2
7487,brother,2
7486,best!,2
7485,lead.,2
7484,advantage,2
7483,losses.,2
7482,n.c.,2
7481,tank.,2
7480,coach,2
7479,"""@nellalda:",2
7478,picture,2
7477,setting,2
7476,nj,2
7475,kristol,2
7474,hands.,2
7473,anderson,2
7472,plus,2
7471,misleading,2
7470,dinner,2
7469,@nra:,2
7468,cory,2
7467,"club,",2
7466,#arizonaprimary,2
7465,attack.,2
7464,cooper,2
7463,missed!,2
7462,"5,",2
7461,@teamsters,2
7460,league.,2
7459,mother,2
7458,shortly,2
7457,heart!,2
7456,experts,2
7455,"wisconsin,",2
7454,wisconsin-,2
7453,dept,2
7452,$120,2
7451,drugs,2
7450,"""you",2
7449,havn't,2
7448,voters!,2
7447,participating,2
7446,boss,2
7445,360,2
7444,#obamacare!,2
7443,"#obamacare,",2
7442,@chrischristie,2
7441,https://t.co/r8ijpncsmo,2
7440,orlando.,2
7439,caucus.,2
7438,"her.""",2
7437,prevail!,2
7436,laughed,2
7435,arabia,2
7434,"austin,",2
7433,tom,2
7432,hearing,2
7431,"""this",2
7430,go!,2
7429,"ago),",2
7428,https://t.c…,2
7427,"
thank",2
7426,"tuesday,",2
7425,history?,2
7424,"history,",2
7423,@susiesentinel,2
7422,#gopdebate.,2
7421,#azprimary,2
7420,40%,2
7419,haters.,2
7418,mn,2
7417,arizona.,2
7416,"arizona,",2
7415,forum.,2
7414,"20,000",2
7413,settled,2
7412,https://t.co/4nljrgyfyw,2
7411,forum,2
7410,$'s.,2
7409,beaten,2
7408,"change,",2
7407,blue,2
7406,venue,2
7405,problems.,2
7404,rise,2
7403,342,2
7402,(for,2
7401,8th,2
7400,news.,2
7399,—,2
7398,"finally,",2
7397,polls.,2
7396,"""@erictrump:",2
7395,#utahcaucus,2
7394,shooting,2
7393,deaths,2
7392,tricks,2
7391,pay-to-play,2
7390,"smart,",2
7389,reminds,2
7388,1988,2
7387,"!""",2
7386,https://t.co/hfihpea3sp,2
7385,panel,2
7384,"hurts,",2
7383,@gatewaypundit:,2
7382,results!,2
7381,fan.,2
7380,hurricane,2
7379,infiltrated,2
7378,brian,2
7377,simple!,2
7376,inviting,2
7375,citizen,2
7374,abolish,2
7373,latest,2
7372,fox.,2
7371,"nuclear,",2
7370,@ericbolling,2
7369,@speakerryan,2
7368,exist.,2
7367,"thanks,",2
7366,antics,2
7365,"38,000",2
7364,"""@don_vito_08:",2
7363,timing,2
7362,irrelevant,2
7361,charles,2
7360,"$5,600,000",2
7359,"saying,",2
7358,"mi,",2
7357,payment,2
7356,transcript,2
7355,unless,2
7354,rnc.,2
7353,"establishment,",2
7352,benghazi,2
7351,economy!,2
7350,re:,2
7349,families.,2
7348,red,2
7347,mate,2
7346,announces,2
7345,experienced,2
7344,covering,2
7343,greater,2
7342,willing,2
7341,@vote_for_trump,2
7340,wow.,2
7339,wedding,2
7338,chief,2
7337,lame,2
7336,"romney,who",2
7335,closing,2
7334,obvious,2
7333,"oil,",2
7332,trail,2
7331,themselves,2
7330,injured.,2
7329,names,2
7328,named,2
7327,@cvpayne,2
7326,talent,2
7325,extreme,2
7324,currently,2
7323,8:00pm,2
7322,staffers,2
7321,laws!,2
7320,e-mails?,2
7319,knight,2
7318,happy.,2
7317,2009,2
7316,2008,2
7315,"#debate
#makeamericagreatagain",2
7314,explaining,2
7313,failure.,2
7312,failed!,2
7311,constant,2
7310,"elected,",2
7309,careful.,2
7308,remembrance,2
7307,mrs.,2
7306,8pm,2
7305,"tiffany,",2
7304,@usatoday,2
7303,8:30pm,2
7302,follow.,2
7301,dishonesty,2
7300,koch,2
7299,arena!,2
7298,arena.,2
7297,copying,2
7296,prayers.,2
7295,kentucky!,2
7294,"kentucky,",2
7293,@foxnewssunday,2
7292,solid,2
7291,gay,2
7290,recovered.,2
7289,election:,2
7288,simple,2
7287,democrats—both,2
7286,"sons,",2
7285,"""not",2
7284,https:…,2
7283,burned,2
7282,fans,2
7281,#polls,2
7280,courage,2
7279,network!,2
7278,express,2
7277,"california,",2
7276,@hillaryclinton.,2
7275,"country.""",2
7274,"again.""",2
7273,"corrupt,",2
7272,trip,2
7271,built,2
7270,happens!,2
7269,cont'd:,2
7268,b,2
7267,"don,",2
7266,ted!,2
7265,"#trump2016
#supersaturday",2
7264,springs-,2
7263,springs.,2
7262,beginning,2
7261,@realbencarson,2
7260,mental,2
7259,20,2
7258,24,2
7257,wall.,2
7256,setback,2
7255,"wall,",2
7254,wall!,2
7253,secy,2
7252,advice,2
7251,"#gopconvention
#americafirst",2
7250,!,2
7249,hours!,2
7248,huge,2
7247,hour,2
7246,diamond,2
7245,plus!,2
7244,airport,2
7243,#maga.,2
7242,"#maga""",2
7241,abc,2
7240,saudi,2
7239,wsj,2
7238,#trumppence2016,2
7237,returning,2
7236,premium,2
7235,enjoying,2
7234,really?,2
7233,exclusive:,2
7232,@erictrump.,2
7231,independent!,2
7230,sick!,2
7229,field,2
7228,lifetime,2
7227,attn:,2
7226,leaked,2
7225,"carmel,",2
7224,https…,2
7223,shows.,2
7222,banks.,2
7221,decimated,2
7220,louisiana.,2
7219,pretended,2
7218,reveals,2
7217,either,2
7216,facing,2
7215,repubs,2
7214,dept.,2
7213,pile,2
7212,"pa,",2
7211,"movement,",2
7210,https://t.co/mxsxkfcstc,2
7209,promising,2
7208,"border,",2
7207,stacked,2
7206,sound,2
7205,offered,2
7204,spending.,2
7203,tour,2
7202,check.,2
7201,unbelievable!,2
7200,affordable,2
7199,reading,2
7198,bill's,2
7197,#lyingted,2
7196,hostage,2
7195,black,2
7194,clinton-,2
7193,clinton:,2
7192,clinton),2
7191,20%,2
7190,speakers,2
7189,protected,2
7188,14,2
7187,here's,2
7186,dummy!,2
7185,eyes,2
7184,advance,2
7183,"novi,",2
7182,@oreillyfactor.,2
7181,yes!,2
7180,jackson,2
7179,living,2
7178,7pme!,2
7177,"much.""",2
7176,rock,2
7175,careless,2
7174,"""@anncoulter:",2
7173,kkk,2
7172,killer,2
7171,views,2
7170,main,2
7169,pure,2
7168,"guy,",2
7167,growing,2
7166,"michigan,",2
7165,sharing,2
7164,"support!
#americafirst",2
7163,wealth,2
7162,&amp;…,2
7161,guilty.,2
7160,landslide!,2
7159,bob,2
7158,#laborday,2
7157,ineffective.,2
7156,international,2
7155,dealing,2
7154,"else,",2
7153,iraq.,2
7152,magnet,2
7151,"equally,",2
7150,#pence,2
7149,off.,2
7148,suffered,2
7147,praised,2
7146,dwyane,2
7145,laws,2
7144,weekend,2
7143,authorities,2
7142,fell,2
7141,8pm!,2
7140,savage,2
7139,drive,2
7138,8pme,2
7137,approval,2
7136,info.,2
7135,"info,",2
7134,magazine,2
7133,mr.trump,2
7132,"""@jojo2foxy:",2
7131,a…,2
7130,dear,2
7129,states!,2
7128,3pm,2
7127,"fact,",2
7126,justices,2
7125,"leaders,",2
7124,warmest,2
7123,"@foxnews,",2
7122,he'll,2
7121,jealous,2
7120,bloomberg,2
7119,can!,2
7118,"cuba,",2
7117,"""@piersmorgan:",2
7116,shame,2
7115,seven,2
7114,murders,2
7113,"administration,",2
7112,basis,2
7111,contractor,2
7110,#icymi-,2
7109,sorts,2
7108,obama!,2
7107,cred!,2
7106,"debt,",2
7105,bay,2
7104,bar,2
7103,hired,2
7102,@greta:,2
7101,@greta-,2
7100,judges,2
7099,"see,",2
7098,@morning_joe.,2
7097,others.,2
7096,all-time,2
7095,modern,2
7094,"#imwithyou
video:",2
7093,"""@foxnews:",2
7092,"people""",2
7091,somewhat,2
7090,knight!,2
7089,brazile,2
7088,voters:,2
7087,"voters,",2
7086,principle!,2
7085,is!,2
7084,navy,2
7083,"then,",2
7082,quo',2
7081,cadillac,2
7080,doral,2
7079,"10,000",2
7078,carolina-,2
7077,massive!,2
7076,@trumpscotland,2
7075,root,2
7074,#hannity,2
7073,made-up,2
7072,right?,2
7071,army,2
7070,stevens.,2
7069,"war,",2
7068,county,2
7067,reagan,2
7066,light.,2
7065,100,2
7064,pol!,2
7063,dr.,2
7062,⬇️,2
7061,(r),2
7060,hate,2
7059,"refugees,",2
7058,"marco,",2
7057,skills,2
7056,reforms,2
7055,today:,2
7054,otherwise.,2
7053,up:,2
7052,up!,2
7051,6pm,2
7050,"portland,",2
7049,"a-,",2
7048,#utah,2
7047,eric,2
7046,lived,2
7045,"friend,",2
7044,"""state",2
7043,h!,2
7042,times.,2
7041,"times,",2
7040,court.,2
7039,freedom,2
7038,choker,2
7037,reaching,2
7036,@carl_c_icahn:,2
7035,delaware,2
7034,"everett,",2
7033,consulting,2
7032,clown,2
7031,crushed,2
7030,#americafirst!,2
7029,destruction,2
7028,"b+,",2
7027,"$1,000,000",2
7026,harder,2
7025,league,2
7024,"king,",2
7023,controlled,2
7022,"syracuse,",2
7021,betrayed,2
7020,legacy,2
7019,early!,2
7018,accuser,2
7017,vets!,2
7016,@ap,2
7015,"today!
#makeamericagreatagain",2
